ymd,high,low,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel
2017-01-01,16,10,晴~多云,东南风,1-2级,54,良,2
2017-01-02,15,8,多云,北风,1-2级,92,良,2
2017-01-03,14,9,晴~多云,东风,1-2级,131,轻度污染,3
2017-01-04,15,11,小雨~中雨,东风,1-2级,75,良,2
2017-01-05,12,11,中雨~小雨,东风,1-2级,44,优,1
2017-01-06,14,11,小雨~中雨,东风,1-2级,36,优,1
2017-01-07,13,9,小雨,东风,1-2级,29,优,1
2017-01-08,10,5,小雨~阴,西北风,3-4级,105,轻度污染,3
2017-01-09,8,4,多云,北风,1-2级,82,良,2
2017-01-10,9,6,多云~阴,北风,1-2级,109,轻度污染,3
2017-01-11,9,5,小雨,东北风,1-2级,50,优,1
2017-01-12,8,3,小雨~多云,西北风,1-2级,72,良,2
2017-01-13,11,2,晴,西北风,1-2级,127,轻度污染,3
2017-01-14,8,3,多云~阴,北风,1-2级,47,优,1
2017-01-15,7,2,多云,东北风,1-2级,27,优,1
2017-01-16,8,5,多云,东北风,1-2级,31,优,1
2017-01-17,10,7,阴~小雨,东风,1-2级,58,良,2
2017-01-18,9,7,小雨,东风,1-2级,50,优,1
2017-01-19,9,0,小雨~阴,北风,1-2级,102,轻度污染,3
2017-01-20,3,-1,晴~多云,西北风,3-4级,103,轻度污染,3
2017-01-21,6,0,晴~多云,西风,1-2级,48,优,1
2017-01-22,6,0,晴,西北风,1-2级,70,良,2
2017-01-23,7,1,晴,北风,1-2级,39,优,1
2017-01-24,9,3,多云,东北风,1-2级,40,优,1
2017-01-25,10,4,多云~晴,东风,1-2级,75,良,2
2017-01-26,13,5,晴~多云,南风,1-2级,77,良,2
2017-01-27,10,5,多云,东北风,3-4级,77,良,2
2017-01-28,15,8,多云,东南风,1-2级,63,良,2
2017-01-29,20,4,多云~小雨,西南风,1-2级,82,良,2
2017-01-30,6,2,多云,北风,3-4级,42,优,1
2017-01-31,7,3,多云~小雨,东北风,1-2级,26,优,1
2017-02-01,7,4,多云,北风,3-4级,40,优,1
2017-02-02,7,5,多云~小雨,东北风,1-2级,46,优,1
2017-02-03,10,8,小雨,东南风,1-2级,27,优,1
2017-02-04,11,6,小雨~阴,西北风,1-2级,68,良,2
2017-02-05,12,4,晴,西北风,1-2级,146,轻度污染,3
2017-02-06,10,3,晴~多云,东北风,3-4级,104,轻度污染,3
2017-02-07,9,5,阴~小雨,东北风,1-2级,29,优,1
2017-02-08,6,1,小雨~雨夹雪,北风,3-4级,27,优,1
2017-02-09,5,-1,多云~晴,西北风,3-4级,94,良,2
2017-02-10,6,-1,晴,西北风,3-4级,65,良,2
2017-02-11,8,1,晴,西北风,1-2级,58,良,2
2017-02-12,11,2,晴,西风,1-2级,89,良,2
2017-02-13,13,4,晴,南风,1-2级,84,良,2
2017-02-14,14,6,晴~多云,东南风,1-2级,90,良,2
2017-02-15,15,8,晴~阴,东南风,1-2级,93,良,2
2017-02-16,19,8,阵雨~多云,西南风,1-2级,59,良,2
2017-02-17,12,6,小雨,东北风,3-4级,81,良,2
2017-02-18,12,6,多云~晴,东风,1-2级,35,优,1
2017-02-19,19,7,多云~小雨,南风,3-4级,55,良,2
2017-02-20,14,5,小雨~阴,东北风,3-4级,79,良,2
2017-02-21,11,6,小雨,东南风,3-4级,45,优,1
2017-02-22,10,4,小雨~阴,西北风,3-4级,66,良,2
2017-02-23,7,2,阴~多云,西北风,3-4级,116,轻度污染,3
2017-02-24,9,2,多云,北风,1-2级,58,良,2
2017-02-25,12,4,多云,西南风,1-2级,102,轻度污染,3
2017-02-26,14,6,多云~晴,西南风,1-2级,153,中度污染,4
2017-02-27,14,7,晴,东北风,1-2级,78,良,2
2017-02-28,15,8,多云,东南风,1-2级,59,良,2
2017-03-01,15,4,小雨,西北风,3-4级,73,良,2
2017-03-02,9,2,晴,西北风,1-2级,67,良,2
2017-03-03,13,6,多云,东南风,1-2级,71,良,2
2017-03-04,18,10,多云~阵雨,东南风,1-2级,79,良,2
2017-03-05,13,7,小雨~阴,北风,1-2级,92,良,2
2017-03-06,12,4,多云,东北风,3-4级,53,良,2
2017-03-07,14,5,晴~多云,西风,1-2级,59,良,2
2017-03-08,13,6,晴,西北风,1-2级,61,良,2
2017-03-09,17,8,晴~多云,西南风,1-2级,100,良,2
2017-03-10,19,10,多云,南风,1-2级,93,良,2
2017-03-11,15,11,多云~阴,东南风,1-2级,72,良,2
2017-03-12,15,8,小雨~中雨,东风,1-2级,47,优,1
2017-03-13,11,7,中雨~阴,东北风,3-4级,46,优,1
2017-03-14,12,5,多云~晴,北风,1-2级,48,优,1
2017-03-15,14,7,多云~阴,东北风,1-2级,51,良,2
2017-03-16,12,7,阴~多云,东风,1-2级,40,优,1
2017-03-17,14,9,多云~小雨,东风,1-2级,52,良,2
2017-03-18,14,11,阴~小雨,东风,1-2级,46,优,1
2017-03-19,13,11,小雨~中雨,东风,1-2级,54,良,2
2017-03-20,13,9,小雨~阴,东风,1-2级,61,良,2
2017-03-21,15,8,多云~阴,北风,1-2级,86,良,2
2017-03-22,11,9,小雨,东风,1-2级,32,优,1
2017-03-23,12,8,阴~小雨,东北风,1-2级,33,优,1
2017-03-24,12,8,小雨~阴,东北风,1-2级,57,良,2
2017-03-25,16,8,多云,北风,1-2级,97,良,2
2017-03-26,17,8,多云~晴,西北风,3-4级,108,轻度污染,3
2017-03-27,20,12,晴,西南风,1-2级,88,良,2
2017-03-28,21,11,多云~阴,南风,3-4级,68,良,2
2017-03-29,18,10,多云,北风,1-2级,85,良,2
2017-03-30,14,9,小雨~中雨,东风,3-4级,61,良,2
2017-03-31,15,8,阴~晴,北风,3-4级,55,良,2
2017-04-01,16,8,多云,西北风,1-2级,89,良,2
2017-04-02,21,10,晴,西北风,1-2级,112,轻度污染,3
2017-04-03,22,13,晴~多云,东南风,1-2级,90,良,2
2017-04-04,19,15,多云~小雨,东南风,3-4级,68,良,2
2017-04-05,21,16,小雨,南风,1-2级,61,良,2
2017-04-06,22,15,中雨,东北风,1-2级,97,良,2
2017-04-07,18,13,阵雨~阴,北风,1-2级,63,良,2
2017-04-08,20,13,多云~阵雨,东风,1-2级,83,良,2
2017-04-09,13,11,阵雨~小雨,东北风,3-4级,50,优,1
2017-04-10,15,11,小雨,北风,1-2级,41,优,1
2017-04-11,14,11,小雨~多云,北风,1-2级,71,良,2
2017-04-12,17,10,多云~晴,东北风,1-2级,93,良,2
2017-04-13,21,12,晴,东南风,3-4级,64,良,2
2017-04-14,25,16,晴,南风,1-2级,65,良,2
2017-04-15,30,18,晴~多云,西南风,1-2级,70,良,2
2017-04-16,27,19,阵雨~中雨,东南风,1-2级,66,良,2
2017-04-17,25,16,阵雨~多云,西风,3-4级,74,良,2
2017-04-18,28,15,晴,西北风,3-4级,89,良,2
2017-04-19,25,17,多云~阵雨,东南风,3-4级,81,良,2
2017-04-20,24,15,小雨~阴,西北风,1-2级,70,良,2
2017-04-21,23,14,阴~多云,西北风,1-2级,73,良,2
2017-04-22,21,12,多云~晴,西北风,1-2级,57,良,2
2017-04-23,23,14,晴,东南风,1-2级,67,良,2
2017-04-24,25,16,晴~多云,东南风,1-2级,73,良,2
2017-04-25,25,16,阵雨~中雨,东南风,1-2级,64,良,2
2017-04-26,20,14,小雨~阴,东北风,3-4级,41,优,1
2017-04-27,22,14,多云~晴,北风,1-2级,46,优,1
2017-04-28,26,17,晴,西南风,1-2级,72,良,2
2017-04-29,28,18,晴,西南风,1-2级,89,良,2
2017-04-30,30,19,晴~多云,南风,1-2级,77,良,2
2017-05-01,29,18,多云~小雨,东南风,1-2级,54,良,2
2017-05-02,21,18,中雨~小雨,东风,3-4级,35,优,1
2017-05-03,22,18,阴~小雨,东南风,1-2级,36,优,1
2017-05-04,23,18,中雨~阴,东南风,3-4级,37,优,1
2017-05-05,23,17,小雨~多云,西北风,1-2级,65,良,2
2017-05-06,24,16,多云,东北风,1-2级,125,轻度污染,3
2017-05-07,26,18,多云~阵雨,东南风,1-2级,150,轻度污染,3
2017-05-08,20,18,中雨~阵雨,东南风,3-4级,75,良,2
2017-05-09,24,18,多云~晴,西风,3-4级,65,良,2
2017-05-10,30,20,晴~多云,南风,1-2级,97,良,2
2017-05-11,32,18,多云~中雨,南风,1-2级,87,良,2
2017-05-12,21,18,中雨~多云,东北风,3-4级,53,良,2
2017-05-13,31,19,晴,西南风,1-2级,77,良,2
2017-05-14,27,19,多云,东北风,1-2级,85,良,2
2017-05-15,24,18,阵雨~小雨,东风,1-2级,57,良,2
2017-05-16,22,17,阵雨~多云,东北风,1-2级,41,优,1
2017-05-17,28,17,晴,东南风,1-2级,51,良,2
2017-05-18,29,19,晴~多云,东南风,1-2级,53,良,2
2017-05-19,27,20,多云,东南风,3-4级,54,良,2
2017-05-20,27,20,多云,东南风,3-4级,44,优,1
2017-05-21,27,20,多云,东南风,3-4级,41,优,1
2017-05-22,28,21,多云,东南风,1-2级,36,优,1
2017-05-23,27,20,阵雨,东南风,1-2级,37,优,1
2017-05-24,24,18,小雨~多云,北风,3-4级,31,优,1
2017-05-25,29,19,多云~晴,北风,1-2级,56,良,2
2017-05-26,28,19,晴,东北风,1-2级,76,良,2
2017-05-27,30,21,晴,东南风,1-2级,57,良,2
2017-05-28,32,21,晴,东风,1-2级,67,良,2
2017-05-29,32,22,晴~多云,东南风,1-2级,45,优,1
2017-05-30,31,24,多云~阴,东南风,3-4级,45,优,1
2017-05-31,31,24,小雨~阴,西南风,1-2级,73,良,2
2017-06-01,32,22,阵雨~阴,东南风,1-2级,109,轻度污染,3
2017-06-02,29,19,多云~晴,东北风,1-2级,81,良,2
2017-06-03,29,20,晴~多云,东风,1-2级,41,优,1
2017-06-04,28,21,晴~多云,东风,1-2级,38,优,1
2017-06-05,24,21,中雨,东风,3-4级,37,优,1
2017-06-06,26,21,阵雨~多云,南风,1-2级,46,优,1
2017-06-07,30,21,多云,西北风,1-2级,80,良,2
2017-06-08,31,23,晴~多云,东南风,1-2级,123,轻度污染,3
2017-06-09,30,23,多云~中雨,南风,1-2级,101,轻度污染,3
2017-06-10,26,22,暴雨~小雨,东风,3-4级,45,优,1
2017-06-11,27,21,多云~阵雨,东北风,1-2级,34,优,1
2017-06-12,24,21,阵雨,东风,1-2级,34,优,1
2017-06-13,25,20,阵雨~阴,东风,1-2级,33,优,1
2017-06-14,26,20,多云,东北风,1-2级,39,优,1
2017-06-15,27,21,多云,东南风,1-2级,51,良,2
2017-06-16,28,20,多云,东南风,1-2级,57,良,2
2017-06-17,29,21,晴~多云,东风,1-2级,60,良,2
2017-06-18,28,22,多云~阴,东南风,3-4级,49,优,1
2017-06-19,27,23,阵雨,东南风,1-2级,33,优,1
2017-06-20,28,23,阵雨~阴,东风,1-2级,44,优,1
2017-06-21,28,23,阵雨~阴,东南风,1-2级,51,良,2
2017-06-22,27,22,阴,东风,1-2级,29,优,1
2017-06-23,27,23,阵雨~中雨,东风,1-2级,73,良,2
2017-06-24,27,23,中雨~阵雨,东南风,1-2级,48,优,1
2017-06-25,26,22,中雨~小雨,西南风,1-2级,68,良,2
2017-06-26,28,22,阵雨~阴,西风,1-2级,114,轻度污染,3
2017-06-27,29,23,雷阵雨~阴,南风,1-2级,128,轻度污染,3
2017-06-28,28,23,阵雨~大雨,东南风,1-2级,76,良,2
2017-06-29,28,24,中雨~阵雨,东南风,1-2级,49,优,1
2017-06-30,31,26,阵雨~多云,南风,1-2级,56,良,2
2017-07-01,34,26,雷阵雨~多云,南风,1-2级,68,良,2
2017-07-02,34,26,阵雨~阴,南风,3-4级,40,优,1
2017-07-03,33,26,中雨~阴,南风,1-2级,47,优,1
2017-07-04,34,25,雷阵雨~阵雨,西南风,1-2级,39,优,1
2017-07-05,34,26,小雨,南风,1-2级,55,良,2
2017-07-06,34,27,雷阵雨~多云,南风,1-2级,54,良,2
2017-07-07,34,28,雷阵雨~多云,西南风,1-2级,54,良,2
2017-07-08,35,28,中雨~小雨,南风,1-2级,54,良,2
2017-07-09,34,27,阵雨~阴,南风,1-2级,42,优,1
2017-07-10,33,25,小雨,西南风,3-4级,42,优,1
2017-07-11,33,28,阵雨~多云,南风,1-2级,51,良,2
2017-07-12,37,28,小雨~多云,南风,1-2级,71,良,2
2017-07-13,37,29,多云,南风,1-2级,79,良,2
2017-07-14,36,29,阴~多云,西南风,1-2级,79,良,2
2017-07-15,37,28,晴~多云,南风,3-4级,72,良,2
2017-07-16,37,29,多云~晴,南风,1-2级,56,良,2
2017-07-17,37,29,晴~多云,南风,1-2级,40,优,1
2017-07-18,37,29,晴~多云,西南风,1-2级,75,良,2
2017-07-19,37,29,多云,西南风,1-2级,80,良,2
2017-07-20,39,30,晴~多云,西南风,1-2级,78,良,2
2017-07-21,40,30,晴~多云,西南风,1-2级,89,良,2
2017-07-22,40,31,多云~晴,南风,1-2级,90,良,2
2017-07-23,40,30,晴~多云,南风,1-2级,85,良,2
2017-07-24,40,31,晴~多云,南风,1-2级,91,良,2
2017-07-25,40,30,晴~多云,北风,1-2级,90,良,2
2017-07-26,38,29,晴~多云,东风,1-2级,84,良,2
2017-07-27,37,29,晴~多云,东南风,1-2级,74,良,2
2017-07-28,36,29,晴~多云,东南风,1-2级,38,优,1
2017-07-29,36,29,阵雨~多云,东南风,1-2级,31,优,1
2017-07-30,32,28,大雨~小雨,东南风,3-4级,34,优,1
2017-07-31,34,29,雷阵雨,东南风,4-5级,39,优,1
2017-08-01,35,29,中雨~多云,东南风,4-5级,45,优,1
2017-08-02,35,29,多云,东南风,3-4级,41,优,1
2017-08-03,36,29,晴~多云,东南风,4-5级,58,良,2
2017-08-04,37,29,多云~雷阵雨,东南风,1-2级,68,良,2
2017-08-05,35,28,中雨~小雨,西北风,1-2级,81,良,2
2017-08-06,35,28,多云,西风,1-2级,122,轻度污染,3
2017-08-07,38,28,特大暴雨~多云,北风,1-2级,116,轻度污染,3
2017-08-08,35,28,小雨,西南风,3-4级,57,良,2
2017-08-09,28,26,中雨~大雨,西风,3-4级,30,优,1
2017-08-10,33,27,小雨~多云,西风,1-2级,71,良,2
2017-08-11,35,28,小雨~多云,南风,1-2级,104,轻度污染,3
2017-08-12,32,28,阴~小雨,东风,1-2级,67,良,2
2017-08-13,34,28,小雨,南风,1-2级,52,良,2
2017-08-14,32,26,小雨~中雨,西风,1-2级,36,优,1
2017-08-15,34,26,小雨,西风,1-2级,81,良,2
2017-08-16,32,26,大雨~中雨,西南风,1-2级,59,良,2
2017-08-17,33,27,小雨,东北风,1-2级,56,良,2
2017-08-18,33,26,小雨~多云,东南风,1-2级,55,良,2
2017-08-19,35,27,阴~多云,南风,3-4级,70,良,2
2017-08-20,33,26,中雨,西南风,1-2级,35,优,1
2017-08-21,33,27,小雨~多云,东风,1-2级,49,优,1
2017-08-22,34,27,小雨~阴,东南风,3-4级,28,优,1
2017-08-23,35,28,多云,东南风,3-4级,34,优,1
2017-08-24,36,28,小雨~多云,东南风,1-2级,47,优,1
2017-08-25,34,26,中雨,西风,1-2级,54,良,2
2017-08-26,30,26,小雨,东北风,3-4级,36,优,1
2017-08-27,33,28,小雨~多云,东南风,1-2级,34,优,1
2017-08-28,36,27,小雨~多云,南风,1-2级,49,优,1
2017-08-29,31,26,暴雨,东北风,1-2级,40,优,1
2017-08-30,28,25,小雨~多云,东北风,1-2级,35,优,1
2017-08-31,27,24,多云~阵雨,东北风,1-2级,39,优,1
2017-09-01,29,22,晴~多云,东北风,3-4级,43,优,1
2017-09-02,29,25,阴~多云,东风,1-2级,46,优,1
2017-09-03,29,26,小雨~多云,东风,1-2级,36,优,1
2017-09-04,30,26,阴~多云,东南风,3-4级,33,优,1
2017-09-05,34,27,小雨~阴,西南风,1-2级,54,良,2
2017-09-06,31,24,小雨~大雨,东北风,1-2级,80,良,2
2017-09-07,27,24,小雨~多云,北风,1-2级,44,优,1
2017-09-08,29,24,多云~阴,东北风,1-2级,31,优,1
2017-09-09,28,25,阵雨,东风,1-2级,35,优,1
2017-09-10,33,24,小雨,东南风,3-4级,47,优,1
2017-09-11,28,24,小雨,西北风,1-2级,41,优,1
2017-09-12,28,23,晴~多云,东北风,3-4级,43,优,1
2017-09-13,28,23,晴,东北风,1-2级,62,良,2
2017-09-14,27,23,阴~小雨,无持续风向,4-5级,44,优,1
2017-09-15,27,23,小雨~阴,北风,4-5级,39,优,1
2017-09-16,27,22,阴~多云,北风,5-6级,39,优,1
2017-09-17,29,20,多云,西风,1-2级,43,优,1
2017-09-18,29,23,晴~多云,东南风,1-2级,87,良,2
2017-09-19,30,22,多云~小雨,东南风,1-2级,103,轻度污染,3
2017-09-20,23,20,大雨~小雨,东风,1-2级,45,优,1
2017-09-21,24,20,小雨,东北风,1-2级,34,优,1
2017-09-22,25,21,小雨,东风,1-2级,46,优,1
2017-09-23,23,19,中雨~小雨,东风,1-2级,45,优,1
2017-09-24,23,20,小雨~大雨,东风,3-4级,27,优,1
2017-09-25,26,24,小雨,东南风,1-2级,27,优,1
2017-09-26,29,23,阴~小雨,西风,1-2级,69,良,2
2017-09-27,28,22,小雨,西北风,1-2级,79,良,2
2017-09-28,25,19,多云~晴,北风,1-2级,44,优,1
2017-09-29,25,20,多云~中雨,东风,1-2级,47,优,1
2017-09-30,24,21,小雨,东南风,3-4级,34,优,1
2017-10-01,31,23,小雨~大雨,南风,1-2级,45,优,1
2017-10-02,26,20,小雨,东北风,3-4级,45,优,1
2017-10-03,23,20,多云,东北风,3-4级,49,优,1
2017-10-04,22,18,阴~小雨,东北风,3-4级,35,优,1
2017-10-05,22,18,小雨,北风,1-2级,35,优,1
2017-10-06,22,17,阴~晴,西北风,1-2级,70,良,2
2017-10-07,25,20,多云,东风,1-2级,76,良,2
2017-10-08,28,21,晴,东风,3-4级,43,优,1
2017-10-09,29,22,多云,东南风,1-2级,41,优,1
2017-10-10,29,24,阴~小雨,东南风,1-2级,39,优,1
2017-10-11,23,21,小雨,北风,1-2级,27,优,1
2017-10-12,21,18,小雨~阴,东北风,1-2级,32,优,1
2017-10-13,21,18,多云~阴,东北风,3-4级,32,优,1
2017-10-14,20,18,小雨~中雨,东北风,3-4级,40,优,1
2017-10-15,20,18,大雨~暴雨,东北风,5-6级,31,优,1
2017-10-16,20,17,小雨,东北风,5-6级,28,优,1
2017-10-17,21,18,小雨~阴,东北风,3-4级,39,优,1
2017-10-18,21,17,小雨~多云,北风,3-4级,46,优,1
2017-10-19,21,17,小雨,北风,1-2级,43,优,1
2017-10-20,23,17,多云,北风,4-5级,37,优,1
2017-10-21,21,17,晴,北风,4-5级,48,优,1
2017-10-22,22,16,晴~多云,北风,4-5级,87,良,2
2017-10-23,20,15,多云,西北风,1-2级,61,良,2
2017-10-24,20,14,晴,北风,1-2级,50,优,1
2017-10-25,20,15,晴,东北风,1-2级,46,优,1
2017-10-26,21,15,多云,东北风,1-2级,47,优,1
2017-10-27,21,15,晴,东北风,1-2级,49,优,1
2017-10-28,22,16,晴~多云,北风,3-4级,55,良,2
2017-10-29,20,12,阴~晴,北风,4-5级,79,良,2
2017-10-30,15,12,多云,北风,1-2级,44,优,1
2017-10-31,18,13,多云,东北风,1-2级,43,优,1
2017-11-01,22,14,晴,东南风,1-2级,49,优,1
2017-11-02,22,14,多云,东风,1-2级,67,良,2
2017-11-03,21,11,多云,北风,4-5级,132,轻度污染,3
2017-11-04,15,11,多云,北风,3-4级,35,优,1
2017-11-05,17,13,多云,东风,1-2级,36,优,1
2017-11-06,21,16,多云~阴,东南风,1-2级,56,良,2
2017-11-07,21,15,小雨~多云,西风,1-2级,124,轻度污染,3
2017-11-08,22,13,多云~晴,东北风,4-5级,149,轻度污染,3
2017-11-09,21,14,晴~多云,东风,1-2级,48,优,1
2017-11-10,22,13,多云~阴,西北风,3-4级,70,良,2
2017-11-11,16,11,多云,北风,3-4级,49,优,1
2017-11-12,18,13,多云~阴,东北风,1-2级,51,良,2
2017-11-13,19,15,小雨,东风,1-2级,53,良,2
2017-11-14,18,13,小雨,东北风,4-5级,65,良,2
2017-11-15,18,13,多云,东北风,1-2级,60,良,2
2017-11-16,17,15,小雨,东风,1-2级,39,优,1
2017-11-17,20,12,小雨~多云,东北风,5-6级,26,优,1
2017-11-18,11,6,阴~多云,北风,5-6级,37,优,1
2017-11-19,11,9,晴~小雨,东北风,3-4级,44,优,1
2017-11-20,12,7,阴~多云,东北风,1-2级,32,优,1
2017-11-21,14,10,小雨,东北风,1-2级,68,良,2
2017-11-22,14,7,阴~多云,西北风,3-4级,91,良,2
2017-11-23,12,5,晴~多云,西北风,1-2级,74,良,2
2017-11-24,14,7,晴~多云,西风,1-2级,92,良,2
2017-11-25,16,9,多云,南风,1-2级,83,良,2
2017-11-26,17,8,晴,西北风,3-4级,90,良,2
2017-11-27,17,13,晴~多云,东风,1-2级,64,良,2
2017-11-28,18,12,小雨,西南风,3-4级,78,良,2
2017-11-29,14,9,小雨,东北风,3-4级,125,轻度污染,3
2017-11-30,12,8,阴,北风,3-4级,42,优,1
2017-12-01,12,7,多云,东北风,3-4级,63,良,2
2017-12-02,14,9,多云~阴,东风,1-2级,52,良,2
2017-12-03,15,9,小雨~多云,东北风,3-4级,63,良,2
2017-12-04,11,5,多云,西北风,3-4级,121,轻度污染,3
2017-12-05,7,2,晴,西北风,3-4级,54,良,2
2017-12-06,11,3,晴,南风,1-2级,75,良,2
2017-12-07,13,4,晴~多云,北风,1-2级,122,轻度污染,3
2017-12-08,8,3,晴~多云,北风,3-4级,60,良,2
2017-12-09,9,4,多云,西风,3-4级,69,良,2
2017-12-10,11,4,多云~晴,西北风,3-4级,100,良,2
2017-12-11,10,5,晴,北风,1-2级,102,轻度污染,3
2017-12-12,10,6,晴~多云,东北风,3-4级,45,优,1
2017-12-13,11,7,多云~阴,东北风,3-4级,37,优,1
2017-12-14,8,7,小雨~阴,东北风,1-2级,39,优,1
2017-12-15,9,6,小雨,东北风,1-2级,31,优,1
2017-12-16,8,1,多云~晴,西北风,4-5级,84,良,2
2017-12-17,4,-2,晴,西北风,3-4级,66,良,2
2017-12-18,8,2,晴,西风,1-2级,70,良,2
2017-12-19,10,3,晴,北风,4-5级,74,良,2
2017-12-20,10,3,晴,西风,1-2级,74,良,2
2017-12-21,9,4,晴,北风,1-2级,103,轻度污染,3
2017-12-22,14,8,晴,东南风,1-2级,94,良,2
2017-12-23,16,8,多云~阴,南风,1-2级,81,良,2
2017-12-24,12,5,晴,西北风,4-5级,168,中度污染,4
2017-12-25,9,3,晴~多云,西北风,3-4级,84,良,2
2017-12-26,11,5,晴,东北风,1-2级,63,良,2
2017-12-27,12,6,多云~阴,东风,1-2级,61,良,2
2017-12-28,12,10,小雨,东南风,1-2级,36,优,1
2017-12-29,13,9,阴,东风,3-4级,49,优,1
2017-12-30,12,9,小雨~多云,西北风,4-5级,87,良,2
2017-12-31,10,3,晴,西北风,1-2级,220,重度污染,5
2018-01-01,10,5,晴,东北风,1-2级,139,轻度污染,3
2018-01-02,13,10,阴~小雨,东南风,3-4级,45,优,1
2018-01-03,9,5,小雨~中雨,东北风,3-4级,39,优,1
2018-01-04,6,5,中雨~小雨,东北风,4-5级,21,优,1
2018-01-05,7,3,阴~多云,北风,3-4级,37,优,1
2018-01-06,9,3,阴~小雨,东南风,1-2级,84,良,2
2018-01-07,11,4,小雨,西北风,3-4级,36,优,1
2018-01-08,4,-1,小雨~晴,西北风,4-5级,124,轻度污染,3
2018-01-09,4,-1,晴,西北风,4-5级,54,良,2
2018-01-10,6,-1,晴,西北风,4-5级,60,良,2
2018-01-11,5,-1,晴,西北风,3-4级,66,良,2
2018-01-12,4,-2,晴,西北风,3-4级,49,优,1
2018-01-13,6,1,晴~多云,西南风,1-2级,74,良,2
2018-01-14,12,5,多云,南风,1-2级,49,优,1
2018-01-15,15,7,多云~小雨,东风,1-2级,60,良,2
2018-01-16,14,8,小雨,西北风,1-2级,90,良,2
2018-01-17,14,5,多云,西北风,1-2级,148,轻度污染,3
2018-01-18,10,6,多云,东北风,3-4级,111,轻度污染,3
2018-01-19,11,8,阴~多云,北风,1-2级,164,中度污染,4
2018-01-20,10,7,小雨,东风,1-2级,120,轻度污染,3
2018-01-21,9,6,小雨,东风,1-2级,64,良,2
2018-01-22,12,4,多云,西北风,1-2级,61,良,2
2018-01-23,8,2,多云,东北风,3-4级,118,轻度污染,3
2018-01-24,4,1,阴~雨夹雪,东北风,3-4级,35,优,1
2018-01-25,3,0,小雪~中雪,东北风,4-5级,23,优,1
2018-01-26,2,0,多云~雨夹雪,东北风,4-5级,25,优,1
2018-01-27,3,1,小雨,东北风,1-2级,29,优,1
2018-01-28,4,0,雨夹雪~阴,北风,4-5级,31,优,1
2018-01-29,3,-2,晴~多云,西北风,3-4级,123,轻度污染,3
2018-01-30,4,0,晴~多云,北风,1-2级,233,重度污染,5
2018-01-31,3,-2,多云~晴,西北风,3-4级,221,重度污染,5
2018-02-01,6,0,晴~多云,西北风,1-2级,170,中度污染,4
2018-02-02,7,-2,多云,北风,1-2级,142,轻度污染,3
2018-02-03,2,-2,多云~晴,北风,4-5级,50,优,1
2018-02-04,3,-3,多云~晴,北风,3-4级,53,良,2
2018-02-05,5,-2,晴,西北风,1-2级,73,良,2
2018-02-06,4,-1,晴,北风,1-2级,54,良,2
2018-02-07,5,-1,晴,南风,1-2级,46,优,1
2018-02-08,6,1,晴~多云,西北风,4-5级,111,轻度污染,3
2018-02-09,10,4,阴~小雨,东南风,1-2级,87,良,2
2018-02-10,8,0,小雨~多云,北风,1-2级,110,轻度污染,3
2018-02-11,8,-1,晴,西北风,3-4级,91,良,2
